text,aspect,label
  This process continued to repeat itself until the mother board had been replaced 4 times and the hard drive replaced 3 times.,storage,0
"Without a doubt, the *design* of this laptop is fantastic.",design,2
I couldn't believe how long the battery lasted on a single charge.,battery,2
I couldn't believe how long the battery lasted on a single charge.,charging,2
I could save ten essay papers and have hardly any memory left.,storage,0
"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size.",display,1
The backlit keys are wonderful when you are working in the dark.,design,2
"I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.",display,2
"Everything about the Mac is not only visually appealing, but very easy to use.",software,2
I know what 7 hrs of battery looks like.,battery,2
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.,performance,0
The laptop is outstanding in all aspects except that it has the Windows 7 starter and not the full Windows 7.,software,2
THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.,design,0
"The DVD drive randomly pops open when it is in my backpack as well, which is annoying.",storage,0
"Garageband is more for the musicians, and the laptop is equipped with a good working microphone, good enough for beginners and musicians at the intermediate level.",camera,2
I dual boot with Linux and that other security-prone OS and it performs flawlessly.,software,1
I dual boot with Linux and that other security-prone OS and it performs flawlessly.,software,1
I dual boot with Linux and that other security-prone OS and it performs flawlessly.,performance,2
The difference is the Toshiba had a lot more memory and hard drive space.,storage,2
The difference is the Toshiba had a lot more memory and hard drive space.,storage,2
There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,charging,0
OS X is solid with lots of innovations such as quicklook which save heaps of time.,software,2
The keyboard is slick and quiet and not bulky like some other laptops I have had in the past.,design,2
"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.",design,2
"Overall, this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from.",design,2
First the screen goes completely out.,display,0
I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,design,2
"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.",camera,2
"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.",software,2
"The PhotoBooth is a great program, it takes very good pictures with the built-in camera.",camera,2
Many kinds of software that is necessary to the working person is not available and cannot be downloaded.,software,0
I had to pay for the shipping!,price,0
I took 3-4 years researching brands and prices of laptops.,price,1
We researched and found the best price at MacConnection.,price,2
But guess what?  (you have to buy an external dvd drive it doesn't have a built in type) The notebook can't be used because it doesn't read anything for an external drive.,storage,0
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!,design,2
GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!,performance,2
I use a cooling pad but it doesn't help.,battery,0
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,software,1
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,software,2
Supplied software: The software that comes with this machine is greatly welcomed compared to what Windows comes with.,software,0
"Garageband is easy to work with, like all the other apple applications I've had experience with.",software,2
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charging,0
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charging,0
"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charging,1
"Info: Windows failed to load because the kernal is missing, or corrupt.",software,0
"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.",display,2
"The display on this computer is the best I've seen in a very long time, the battery life is very long and very convienent.",battery,2
"But the quality, in general was less than the worth of the cheap laptop.",camera,0
In the first moth of owning this computer its hardrive failed which had to be replaced.,storage,0
Its also FUN to use!,software,2
"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",camera,2
"The graphics and screen are stunning and although I was a PC person, I was able to understand how to use a mac fairly quickly.",display,2
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!",storage,2
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!",software,1
"WIth the upgraded memory, the MacBook Pro never has an issue running many many applications at once!",battery,2
"Simple to use, and great graphics.",camera,2
"Simple to use, and great graphics.",software,2
The internet speed is spectacular.,performance,2
Mac also has many apps and programs that are quite cheap or free.,software,2
Mac also has many apps and programs that are quite cheap or free.,software,2
I just took the broken cords into the Apple store and they gave me new ones.,charging,2
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",display,1
"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",display,1
"Being a PC user my whole life, it's taking a bit of time to adapt to the OS of a Mac but I'm finding my way around.",software,1
The computer will constantly be getting hot and burning your leg unless you go through the hassle of taking off the entire back of it just to clean out the fan.,battery,0
The screen is gorgeous - yummy good.,display,2
"Did I mention everything about it, from size to weight to keyboard screams BULK?",design,0
"Did I mention everything about it, from size to weight to keyboard screams BULK?",design,0
"Did I mention everything about it, from size to weight to keyboard screams BULK?",design,0
I had it four months when my disc drive refused to open.,storage,0
"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",storage,1
"Once again, I was told it was the suspicious  power supply  problem.",charging,0
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",display,2
"The Macbook starts fast, doesn't crash, has a fantastic display, is small and light (I have the 13.3"" model), and isn't always complaining about updates, lost connections, errors, blue screens, etc.",performance,2
Unable to boot up this brand new laptop.,performance,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",storage,0
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",storage,0
"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".",design,1
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",performance,1
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",design,1
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",charging,0
"I love the feel of the key board, as well as the trackpad.",design,2
"I love the feel of the key board, as well as the trackpad.",design,2
Now I have the best of both worlds with all of the power and ease of the Mac!,performance,2
Ease of use is just one of the benefits I love about my Mac.,software,2
-Touchpad will take a bit of time to get used to.,design,1
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",storage,1
"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",storage,1
"Again, decent comp for the price, and I was in need of one quickly as my other laptop died on me.",price,2
so in a brief summary i would have to say that i would not recommend dell vostro 1000 to anyone due to it being a down right awful setup so in my opinion you should steer clear of them if you want a decent laptop.,design,0
"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",performance,0
Quality Display  I was surprised with the performance and quality of this HP Laptop.,camera,2
Quality Display  I was surprised with the performance and quality of this HP Laptop.,performance,2
Quality Display  I was surprised with the performance and quality of this HP Laptop.,camera,2
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery,0
"Its fast, has High definition quality in the videos.",camera,2
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,charging,1
Everything I have tried has worked and I never have to carry the wall charger cause the battery is so awesome.,battery,2
The battery life is probably an hour at best.,battery,0
This is a review of windows vista system.,software,1
  There's literally no way to make it sing with Vista.,software,0
Screen size is perfect for portable use in any environment.,display,2
"First, it does not have a push button to open the lid.",design,1
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",performance,1
"I used to build my own desktops from the component parts, and recently my 7 year old Pentium 4 with HT 1 GB ram SATA desktop stopped working (this was a rock star 7 years ago).",storage,1
I now realize that my $900 would have been better spent on a Windows laptop.,software,2
) And printing from either word processor is an adventure.,performance,0
"After purchasing this thing, I find out that I need a special interface device to connect my camera, and that it cannot be purchased at the store - only on line.",software,0
Another included program that is laughable is the chess game.,software,0
"It works great for general internet use, Microsoft Office apps, home bookkeeping, etc.",software,2
"The price was very good, and the product is top quality.",price,2
"The price was very good, and the product is top quality.",camera,2
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,storage,1
After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,0
  The screen almost looked like a barcode when it froze.,display,0
"Its small enough where I can take it pretty much anywhere, but still has a big enough screen to get everything done.",display,2
"It even has a great webcam, and Skype works very well.",camera,2
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",design,2
"I love the solid machined aluminum frame, and the keyboard is the best of any laptop I've used.",design,2
You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,software,2
This computer I used daily nice compact design.,design,2
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",performance,2
It has easy to use features and all the speed and power I could ask for.,performance,2
It has easy to use features and all the speed and power I could ask for.,performance,2
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",charging,0
I preferred the fit and feel of the 13 inch.,design,2
power supply went bad after 2 weeks --,charging,0
"The screen takes some getting use to, because it is smaller than the laptop.",display,0
I regret buying it before understanding how awful it is to use.,software,0
"The computer runs extremely slowly, whether opening Word or My Computer.",battery,0
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",software,2
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",software,1
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",software,1
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",software,2
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",performance,1
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",display,2
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",design,2
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",design,2
I have only had PCs with Windows before so this takes a little getting use to.,software,1
super fast processor and really nice graphics card..,performance,2
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",design,2
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",design,1
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",design,1
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",display,1
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,software,0
"I dislike the weight and size, cubersome.",design,0
"I dislike the weight and size, cubersome.",design,0
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",design,2
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",software,2
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",design,0
"The ""abuse"" is that I pushed the power plug in too hard.",charging,0
The resolution on the screen is almost pure HD.,display,2
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",software,1
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",price,2
The AC power port becomes loose over time,charging,0
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",software,2
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",software,0
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,charging,2
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,charging,0
"We love the size of the screen, although it is still lightweight and very easy to tote around.",display,2
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",software,2
  the battery is irreplaceable.,battery,0
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",software,2
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",storage,2
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",charging,0
It's software and speed enable it to do amazing things.,software,2
It's software and speed enable it to do amazing things.,performance,2
Could not keep up with me and finally the hard drive went out.,storage,0
"I am most impressed with the programming, including the iPhoto.",software,2
"I upgraded it's RAM to 2GB, I am very happy with it.",storage,2
They should have included more memory on their computers if they knew Vista would run slowly.,storage,0
They should have included more memory on their computers if they knew Vista would run slowly.,software,0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,battery,0
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,price,2
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charging,0
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charging,0
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,storage,0
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",performance,2
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",price,2
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",performance,2
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",design,2
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",design,2
The Toshiba laptop I am using is easier to use than most I have tried.,software,2
"I love the size, keyboard, the functions.",design,2
"I love the size, keyboard, the functions.",design,2
the mouse is way way way to sensitve.,design,0
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,software,2
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",display,0
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,2
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",camera,2
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",software,2
the i3 processor doesn't seem to run hot and the fan rarely turns on.,performance,2
the i3 processor doesn't seem to run hot and the fan rarely turns on.,battery,2
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charging,0
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charging,0
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",design,1
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",price,1
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",design,1
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,software,1
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",display,0
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",design,0
very convenient when you travel and the battery life is excellent...,battery,2
  The machine is slow to boot up and occasionally crashes completely.,performance,0
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,charging,2
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,software,1
the screen brightness automatically adjusts.,display,1
I especially like the backlit keyboard.,design,2
"Besides the great look, it is a great machine.",design,2
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",price,0
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),performance,1
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),performance,1
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),storage,1
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,0
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,1
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,0
Right size and weight for portability.,design,2
Right size and weight for portability.,design,2
Right size and weight for portability.,design,2
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery,0
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",storage,0
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,0
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,1
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,charging,0
"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",design,1
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",camera,2
Was searching online for a power supply when I found this site.,charging,1
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,price,0
(No problem with the ordering or shipping by the way.,price,2
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,storage,2
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,2
"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.",software,0
It's priced very reasonable and works very well right out of the box.,price,2
It's priced very reasonable and works very well right out of the box.,software,2
You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,software,1
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",design,2
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,performance,2
The only thing i can say is that the touch pad doesnt work like it should all the time.,design,0
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",design,2
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",design,2
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",design,2
Battery life needs more life.,battery,0
For some odd reasons the computer doesn't reconize the operation system.,software,0
The trackpad was easy to learn and navigate.,design,2
"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",software,2
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,storage,0
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,software,1
Even though the computer is larger they did not make the keyboard larger.,design,0
"Its not just slow on the internet, its slow in general.",charging,0
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,storage,2
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,storage,2
The resolution is even higher then any other laptop on the market.,display,2
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,design,2
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",design,0
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",design,1
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",design,1
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",storage,0
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",display,2
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",display,1
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,camera,0
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,design,2
A seventy dollar mouse!,design,1
when i first got it i thought the size of it was a joke.,design,0
I'm really impressed with the quality and performance for the price of the computer.,camera,2
I'm really impressed with the quality and performance for the price of the computer.,performance,2
I'm really impressed with the quality and performance for the price of the computer.,price,2
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",software,1
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,0
"It is so simple to use, I use it more than my desktop.",software,2
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,design,0
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,display,1
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,design,0
I have had no problems with it unlike some hardware defects on past models.,performance,0
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",design,0
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",software,0
"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",price,0
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",camera,2
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",design,2
"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",software,2
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,display,2
"Great laptop for school, easy to use for beginners in the household.",software,2
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",design,0
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,software,2
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",software,2
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",price,0
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,2
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,2
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",storage,0
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,price,2
"Unfortunately, Apple's quality has continued to slide.",camera,0
I believe that the quality of a mac is worth the price.,camera,2
I believe that the quality of a mac is worth the price.,price,2
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,2
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,2
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,2
"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",battery,0
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,2
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,2
The layout of the MacBook is horrible and confusing;,design,0
Was not happy with one of the programs on it.,software,0
"Also it is very good for college students who just need a reliable, easy to use computer.",software,2
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,design,0
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,charging,0
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,design,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",performance,0
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",software,1
It is light and the battery last a very long time.,battery,2
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",storage,1
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",storage,0
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",storage,1
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",price,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",design,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",design,0
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",display,0
"The touchpad is extremely sensitive, which is the only drawback.",design,0
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,software,2
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,camera,2
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",display,1
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",display,2
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",storage,0
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",software,0
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",software,1
I can have both OSX and Windows XP running at the same time!,software,2
I can have both OSX and Windows XP running at the same time!,software,2
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",performance,0
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",battery,2
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",price,0
"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",price,0
Microsoft seems to be unable to keep up with repairs for the multitude of windows problems.,software,0
The graphics are stunning.,camera,2
"(I found a 2GB stick for a bit under $50) Nice and portable and definitely a decent enough system to keep you entertained while sitting in the airplane for a couple of hours, or at the hotel taking care of some last minute details and documents.",software,2
You can call HP and they want you to buy more software to fix it.,software,1
", Applications respond immediately (not like the tired MS applications).",software,2
", Applications respond immediately (not like the tired MS applications).",software,0
"The only drawback for me is how dirty the screen gets, and rather quickly too.",display,0
"The laptop is very lightweight, can easily carry around in a knapsack full of text books and it barely adds any weight.",design,2
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",software,2
"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",software,1
defective software.,software,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,charging,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,performance,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,camera,0
Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,design,0
